icao,le_ident,he_ident,le_lat,le_lon,he_lat,he_lon,le_displaced_ft,he_displaced_ft
YMTW,15,33,-31.46575253,139.10710752,-31.47544833,139.11194688,,
YMTX,15,33,-26.051079,135.24240615,-26.064946,135.248798,,
YMTZ,4,22,-16.40613712,126.1100181,-16.39417082,126.12236986,,
YMUA,02,20,-24.88490466,151.9125169,-24.87847816,151.9163217,,
YMUC,08,26,-20.65941183,120.06097091,-20.65801017,120.071103,,
YMUE,10,28,-12.09614851,132.88358305,-12.0992726,132.89341812,,
YMUG,17,35,-28.00263969,138.65575794,-28.01404841,138.65777256,,
YMUJ,12,30,-22.36143557,118.67628742,-22.367435,118.68739,,
YMUK,12,30,-28.34453508,138.64512627,-28.35081754,138.65397942,,
YMUL,05,23,-32.50897339,115.83191968,-32.50172661,115.84061975,,
YMUL,09,27,-32.50952217,115.83003928,-32.50953127,115.83967073,,
YMUP,07,25,-25.86123696,131.64513964,-25.85894299,131.65470028,,
YMUR,18,36,-28.32782537,153.41420819,-28.33727209,153.41080947,,
YMUS,11,29,-24.40853524,147.24124069,-24.41299896,147.25100829,,
YMUX,17,35,-26.35608871,117.33721987,-26.37477287,117.33783459,,
YMUX,9,27,-26.36087135,117.33736404,-26.36118453,117.36938475,,
YMVH,04,22,-31.46996017,119.52585908,-31.46101486,119.53617946,,
YMVM,01,19,-33.29041863,151.21086735,-33.28042381,151.21458944,,
YMVN,5,23,-26.4017857,147.11969501,-26.39337649,147.13400415,,
YMVY,8,26,-14.08398382,133.80947151,-14.08277757,133.8193931,,
YMWA,05,23,-28.47820986,115.51229399,-28.46981832,115.52244914,,
YMWE,16,34,-22.73566077,132.15332725,-22.7433886,132.15702813,,
YMWO,15,33,-31.71281262,136.42646503,-31.72087276,136.43018413,,
YMWO,6,24,-31.72022778,136.41992709,-31.7165857,136.43156872,,
YMWT,09,27,-29.90669658,139.76004792,-29.90669173,139.77072769,,
YMWT,1,19,-29.91201326,139.76332707,-29.90420611,139.76495573,,
YMWT,15,33,-29.90426612,139.764836,-29.9119033,139.7693279,,
YMWX,13,31,-23.36122201,139.64676866,-23.36826045,139.65368542,,
YMWX,16,34,-23.35952708,139.64848701,-23.3670485,139.65060163,,
YMYB,12,30,-25.51173983,152.71168056,-25.51673514,152.71860672,,
YMYB,17,35,-25.50634899,152.71271162,-25.52057314,152.71448655,,
YMYH,14,32,-16.96077671,135.77541192,-16.97103474,135.78216879,,
YMYI,13,31,-25.09758268,119.7573568,-25.10687337,119.76913881,,
YMYR,9,27,-18.12394229,124.26544502,-18.12420141,124.27614556,,
YMYT,02,20,-28.58811634,140.30060993,-28.57705095,140.30552017,,
YMYV,12,30,-24.64539103,134.02154135,-24.65147031,134.03250758,,
YMYW,15,33,-21.04322682,134.68426727,-21.053198,134.689987,,
YMYY,6,24,-15.04941052,143.7529298,-15.04526812,143.76202864,,
YMZI,06,24,-29.68745459,121.02466898,-29.68297548,121.03333503,,
YMZI,14,32,-29.68152817,121.0243461,-29.6868978,121.02879798,,
YNAB,10,28,-12.30416336,133.30402102,-12.30737095,133.31882979,,
YNAP,14,32,-27.54416986,141.15491642,-27.55353923,141.16144307,,
YNAR,05,23,-34.70370101928711,146.50900268554688,-34.69871024,146.51709085,,
YNAR,14,32,-34.69334274,146.50549992,-34.705061,146.51586428,,
YNAU,17,35,-34.02597186,115.73655844,-34.03792057,115.73733678,,
YNAU,9,27,-34.03017884,115.730885,-34.0303319,115.73660552,,
YNBR,09,27,-30.31381656,149.82893868,-30.31450613,149.83723438,,
YNBR,18,36,-30.31413227,149.82763048,-30.32963228,149.82347434,,
YNCD,14,32,-27.8066871,142.5924525,-27.81148312,142.59664328,,
YNCD,5,23,-27.81393944,142.58749815,-27.80512605,142.60057482,,
YNCS,12,30,-25.67602013,134.83322201,-25.681805,134.841076,,
YNCW,10,28,-17.37479267,133.39860725,-17.37807287,133.40818552,,
YNDG,14,32,-33.10116903,119.01552551,-33.11134241,119.02435198,,
YNDG,6,24,-33.10630518,119.01331124,-33.1020933,119.0231679,,
YNDR,01,19,-31.7997387,132.21649914,-31.79058668,132.21910018,,
YNDS,9,27,-21.08974163,146.14629853,-21.0912839,146.1570385,,
YNES,13,31,-17.2924106,129.26862,-17.3021594,129.27840626,,
YNES,7,25,-17.29708228,129.26383147,-17.29534615,129.27155046,,
YNGB,18,36,-36.73149833,145.12973175,-36.74007248,145.12353229,,
YNGU,11,29,-14.72053222,134.74129777,-14.72627093,134.75421604,,
YNHL,09,27,-36.30976346,141.64157935,-36.31172061,141.65244123,,
YNHL,18,36,-36.30697857,141.64383581,-36.31689506,141.64229741,,
YNHP,06,24,-28.34427682,114.71190808,-28.33992048,114.72188348,,
YNHV,13,31,-22.72559219,131.14473088,-22.73220871,131.15158852,,
YNIC,12,30,-18.04717943,128.89888472,-18.05794724,128.91287443,,
YNIC,8,26,-18.04594934,128.8990184,-18.04473649,128.90943994,,
YNIG,01,19,-32.52807479,136.49304481,-32.52185931,136.49464805,,
YNIG,08,26,-32.52807526,136.49282806,-32.52739488,136.4977131,,
YNIG,14,32,-32.52376175,136.49313998,-32.52955948,136.49822635,,
YNIG,17,35,-32.52179029,136.49387728,-32.5311873,136.49571436,,
YNKA,16,34,-18.48480715,124.84868958,-18.498345,124.853128,,
YNMN,17,35,-19.19631296,145.77266576,-19.20541774,145.773082,,
YNNG,01,19,-38.06715098,145.57562051,-38.06278447,145.57643256,,
YNNG,10,28,-38.06671728,145.57351346,-38.06912723,145.58174894,,
YNOC,14,32,-27.70040764,142.69619342,-27.705816,142.70087676,,
YNOC,5,23,-27.70561452,142.6911754,-27.69972791,142.70000271,,
YNOC,9,27,-27.71959095,142.70325999,-27.71988177,142.71276105,,
YNOF,17,35,-19.3181585,138.33334732,-19.32495143,138.334727,,
YNOO,1,19,-28.04990555,143.55792044,-28.04246332,143.55885351,,
YNOO,7,25,-28.0426004,143.55802401,-28.04171156,143.56294242,,
YNPA,16,34,-28.4812637,135.91211035,-28.49485214,135.91580178,,
YNPA,3,21,-28.48650313,135.91167152,-28.48170592,135.91495878,,
YNPB,12,30,-22.52824922,132.75888269,-22.53404612,132.76720207,,
YNPD,11,29,-17.31631689,124.81564597,-17.32105281,124.82588968,,
YNPE,13,31,-10.9383851,142.44786109,-10.9505695,142.4592249,,
YNPU,5,23,-30.6007428,138.89456981,-30.5960373,138.90336757,,
YNRB,08,26,-32.10966535,118.39748252,-32.10722201,118.4082478,,
YNRC,02,20,-36.98999344,140.72302887,-36.97933617,140.72985614,,
YNRC,08,26,-36.98087694,140.71729102,-36.97991343,140.72895851,,
YNRG,10,28,-32.92607999,117.06824326,-32.92743628,117.08163587,,
YNRG,18,36,-32.92744409,117.08302915,-32.94115999,117.0843447,,
YNRL,12,30,-28.54981411,141.91949464,-28.55294219,141.92556022,,
YNRL,2,20,-28.5567674,141.91634243,-28.54886691,141.91990497,,
YNRR,07,25,-22.6447869,130.5659043,-22.64250152,130.57832208,,
YNRV,06,24,-33.80180379,120.2004758,-33.79398787,120.21599964,,
YNRV,14,32,-33.79334506,120.20682751,-33.80150425,120.21542893,,
YNSH,11,29,-26.42089281,153.06104976,-26.42528059,153.06885439,,
YNSM,01,19,-32.20977189,121.75738649,-32.19702884,121.75885782,,
YNTM,14,32,-31.62302338,116.68133453,-31.63080597,116.6908444,,
YNTN,14,32,-17.68082862,141.06749629,-17.69345678,141.07620964,,
YNUB,10,28,-31.44062438,130.89954242,-31.44333955,130.91005003,,
YNUB,4,22,-31.44499478,130.89887977,-31.44132925,130.902585,,
YNUD,9,27,-22.4202705,117.35587838,-22.42120833,117.36382494,,
YNUE,15,33,-23.99250729,135.4186681,-24.004105,135.425226,,
YNUJ,11,29,-17.96828444,137.96342534,-17.9718054,137.97248094,,
YNUL,14,32,-21.90570334,120.19383697,-21.91620765,120.20206812,,
YNUM,15,33,-14.26442425,135.71163791,-14.27467393,135.71785589,,
YNUT,16,34,-15.80319627,134.14477361,-15.81176459,134.14715217,,
YNVE,06,24,-36.92217186,143.0875117,-36.91960409,143.0948043,,
YNWL,14,32,-30.8377117,135.29671596,-30.84705591,135.30314654,,
YNWL,17,35,-30.8367876,135.29670163,-30.84762744,135.29720713,,
YNWL,4,22,-30.84082142,135.2956309,-30.83641769,135.30159585,,
YNWN,05,23,-23.42374769,119.79468534,-23.41324691,119.8114263,,
YNWT,07,25,-23.22991058,132.62380788,-23.22753639,132.63522584,,
YNWT,10,28,-23.22732415,132.62463528,-23.22823271,132.63190013,,
YNWT,13,31,-23.22745173,132.62566691,-23.22942703,132.62798757,,
YNWT,16,34,-23.22253524,132.62467124,-23.22939156,132.62646521,,
YNYG,1,19,-23.040836,115.0504915,-23.035548,115.050634,,
YNYM,07,25,-32.05457822,146.30852002,-32.05319196,146.31675779,,
YNYM,14,32,-32.04998087,146.30943233,-32.05817571,146.31524887,,
YNYN,05,23,-31.55439679,147.1955586,-31.54683666,147.21043483,,
YNYN,18,36,-31.54459405,147.20085615,-31.55388717,147.1982381,,
YNYP,15,33,-26.18377007,130.18596258,-26.19114731,130.19787944,,
YOAD,14,32,-25.36906045,135.42068857,-25.383233,135.43007645,,
YOAP,6,24,-16.44778443,123.06317946,-16.44303202,123.07328967,,
YOAS,09,27,-34.08572718,150.55610705,-34.08612417,150.56042714,,
YOAS,18,36,-34.07999199,150.56059955,-34.08786266,150.55880666,,
YOAS,18L,36R,-34.07999494,150.56141328,-34.08722686,150.55977934,,
YOAY,15,33,-23.05048612,148.49343687,-23.06335959,148.49802881,,
YOBR,01,19,-31.96871949,152.59119555,-31.96266836,152.59155937,,
YODA,09,27,-30.45636206,131.81676705,-30.45770483,131.82955794,,
YODL,08,26,-25.36653714,142.64323346,-25.36532392,142.65179775,,
YODL,16,34,-25.35653243,142.64367556,-25.36654471,142.64673794,,
YOEN,12,30,-12.32252718,133.00151054,-12.32827023,133.01215072,,
YOIT,7,25,-22.06417476,144.13363556,-22.06102397,144.14541594,,
YOKE,11,29,-22.29665655,145.97779895,-22.30079068,145.98849189,,
YOKV,16,34,-29.5010561,130.86725447,-29.51145367,130.87086606,,
YOLA,09,27,-38.28534436,143.6706232,-38.28653558,143.68059793,,
YOLA,18,36,-38.28433718,143.68123585,-38.29001168,143.68009599,,
YOLD,07,25,-30.48686131,136.86688086,-30.48125979,136.88513501,,
YOLW,03,21,-21.67882106,115.10965668,-21.66388634,115.11868985,,
YOLY,16,34,-31.00773245,147.70954707,-31.01856984,147.71240835,,
YOOD,04,22,-27.55907326,135.44178339,-27.55415054,135.44794342,,
YOOD,13,31,-27.55837353,135.43889113,-27.56711037,135.44755657,,
YOOK,09,27,-30.61775179,130.39529588,-30.61879923,130.41010023,,
YOOK,17,35,-30.61746578,130.40603158,-30.62969071,130.40645817,,
YOOM,12,30,-28.09424192,140.1906182,-28.10352749,140.20461101,,
YOOO,12,30,-16.32934481,131.4957878,-16.33608166,131.50552976,,
YORA,13,31,-31.69039084,126.58914471,-31.69344203,126.59263901,,
YORA,3,21,-31.69384669,126.58827337,-31.68772705,126.59399775,,
YORB,07,25,-37.79019338,148.6051428,-37.78892752,148.6179664,,
YORC,13,31,-24.95709034,153.31258363,-24.96121871,153.31725233,,
YORG,04,22,-33.37843428,149.12100947,-33.37316269,149.1292403,,
YORG,11,29,-33.37469745,149.11908717,-33.38627372,149.13842258,,
YORL,13,31,-33.7876348,122.94071556,-33.79846,122.953917,,
YORR,14,32,-32.78543171,138.66822859,-32.79636889,138.67581296,,
YORT,13,31,-21.90335648,136.07222738,-21.91067738,136.07899051,,
YORV,1,19,-17.34689838,128.91509503,-17.33476726,128.91692328,,
YORV,9,27,-17.3438695,128.90737349,-17.344559,128.915903,,
YORW,05,23,-29.20081229,121.4340935,-29.19478737,121.4459855,,
YOSB,12,30,-22.07567004,140.54999854,-22.08772642,140.56444841,,
YOTN,13,31,-17.43945833,144.64362561,-17.44722533,144.65042743,,
YOUN,10,28,-28.61332163,118.84329793,-28.61627304,118.85533948,,
YPAC,02,20,-25.24410579,152.54108663,-25.23649869,152.54548515,,
YPAD,05,23,-34.95852954,138.51719496,-34.940619,138.543264,,
YPAD,12,30,-34.94116351,138.52191652,-34.94939012,138.537007,,
YPAG,15,33,-32.49810151,137.7113524,-32.51201435,137.71757302,,
YPAM,14,32,-18.75106576,146.57810964,-18.75919944,146.58460396,,
YPAY,13,31,-23.23731148,131.90308766,-23.24498021,131.91135824,,
YPBH,09,27,-38.60674021,142.8975269,-38.60762916,142.91269154,,
YPBO,06,24,-23.17543716,117.73746143,-23.16736088,117.75637937,,
YPCC,15,33,-12.18182054,96.82794538,-12.20077322,96.83944171,,
YPCE,06,24,-33.37538928,142.58138909,-33.37115331,142.59150076,,
YPCH,17,35,-35.36493684,142.19391713,-35.37320841,142.19393129,,
YPCM,16,34,-11.75631636,130.87866462,-11.76782746,130.88285891,,
YPCS,10,28,-28.196138,120.4291345,-28.19742104,120.43639048,,
YPCS,17,35,-28.18957752,120.43499191,-28.19732743,120.43586427,,
YPCS,7,25,-28.19256852,120.43324114,-28.19085729,120.43891233,,
YPDI,15,33,-26.11701367,139.40116357,-26.12755836,139.40598504,,
YPDN,11,29,-12.40940903,130.86526407,-12.41923198,130.89443875,,
YPDN,18,36,-12.40883998,130.87065781,-12.42261955,130.87070062,,
YPDO,11,29,-20.11652934,119.56617076,-20.12241896,119.57798729,,
YPDY,16,34,-36.6068778,140.50068912,-36.61480106,140.50366738,,
YPEA,05,23,-31.67232362,116.00868739,-31.66148255,116.02124147,,
YPEA,18L,36R,-31.66241028,116.01371111,-31.68427267,116.01661875,,
YPEA,18R,36L,-31.66878304,116.01333378,-31.68439283,116.01540852,,
YPED,18,36,-34.69193831,138.61803377,-34.71836915,138.61323507,,
YPEF,15,33,-37.50705241,144.69831687,-37.51442286,144.70162363,,
YPEF,18,36,-37.50243792,144.70327018,-37.51582861,144.69913638,,
YPGH,17,35,-16.80182203,131.21850072,-16.81388404,131.21915289,,
YPGV,13,31,-12.2628373,136.80978348,-12.27564028,136.82534608,,
YPHU,6,24,-11.69252568,130.19417222,-11.68875863,130.20312036,,
YPID,04,22,-38.5280775,145.32189478,-38.521212,145.332842,,
YPID,18,36,-38.52236963,145.32333226,-38.52770504,145.32253319,,
YPIN,5,23,-15.69339294,143.56085943,-15.68804895,143.56910713,,
YPIR,03,21,-33.24097035,137.997955,-33.236493,138.002775,,
YPIR,08,26,-33.23807778,137.99117937,-33.23809413,138.00237584,,
YPIR,17,35,-33.23499682,137.99140258,-33.24482771,137.9913145,,
YPIX,13,31,-27.18145391,116.2764185,-27.19177715,116.28675324,,
YPIX,17,35,-27.18105109,116.28290721,-27.19604424,116.28291961,,
YPIX,5,23,-27.19064604,116.27869812,-27.18608359,116.28668079,,
YPJI,09,27,-29.42280248,116.27416103,-29.42281842,116.28913195,,
YPJI,14,32,-29.42275979,116.28058828,-29.42954703,116.28649031,,
YPJT,06L,24R,-32.10060573,115.87358799,-32.09329379,115.88558338,,
YPJT,06R,24L,-32.10089427,115.87692625,-32.09484885,115.88685975,,
YPJT,12,30,-32.09993381,115.87242364,-32.10557005,115.88705072,,
YPKA,08,26,-20.71403019,116.76469063,-20.71173733,116.78645314,,
YPKE,04,22,-28.24458253,135.88897776,-28.23711436,135.89813555,,
YPKG,11,29,-30.78828948,121.45461356,-30.79459225,121.47419086,,
YPKG,18,36,-30.78143545,121.46210835,-30.79218841,121.46091978,,
YPKH,18,36,-32.72741486,148.21106275,-32.73517049,148.21086802,,
YPKI,14,32,-30.39774788,136.39186549,-30.40200951,136.39540508,,
YPKI,4,22,-30.40131599,136.3924048,-30.39520408,136.39852994,,
YPKL,03,21,-37.00040274,145.06149387,-36.99527361,145.06721784,,
YPKS,04,22,-33.13722835,148.23056765,-33.12852391,148.24531636,,
YPKS,11,29,-33.12480696,148.23028455,-33.13315706,148.24458009,,
YPKT,16,34,-14.24367686,129.52735565,-14.25571301,129.53164856,,
YPKU,12,30,-15.77383318,128.70169249,-15.78200879,128.71651253,,
YPLC,01,19,-34.61258752,135.87665233,-34.59964639,135.88131264,,
YPLC,05,23,-34.60734131,135.87498627,-34.60118862,135.88671979,,
YPLC,15,33,-34.59904003,135.87521981,-34.61084345,135.88220479,,
YPLG,17,35,-30.36191654,148.9051979,-30.37116187,148.90563415,,
YPLL,7,25,-25.61319722,118.68867642,-25.60930865,118.70478155,,
YPLM,18,36,-22.21973105,114.09107072,-22.24743098,114.0890359,,
YPLU,07,25,-25.32080969,119.41410394,-25.31323238,119.43288697,,
YPMB,10,28,-32.05054267,139.86676005,-32.05237636,139.87587911,,
YPMB,15,33,-32.04603707,139.86950442,-32.05564307,139.87434599,,
YPMH,18,36,-29.70614528,135.52635863,-29.7257184,135.52247285,,
YPMP,14,32,-14.89104285,141.60610638,-14.90175711,141.61232804,,
YPMQ,03,21,-31.44294047,152.857222,-31.42883947,152.866578,,
YPNC,11,29,-13.82381541,131.84241423,-13.82764852,131.84933209,,
YPNG,01,19,-31.92601441,133.00153182,-31.92063739,133.00156999,,
YPNG,05,23,-31.92451653,132.99728474,-31.92011877,133.00595694,,
YPNG,13,31,-31.92071163,132.99926115,-31.92711203,133.00591125,,
YPNI,1,19,-26.5307095,122.811031,-26.5178605,122.81168996,,
YPNN,18,36,-35.25196187,140.94477792,-35.26411837,140.9448117,,
YPNW,11,29,-21.62647887,116.31372249,-21.63094645,116.32604913,,
YPOD,08,26,-38.31951111,141.46274356,-38.31885325,141.48120896,,
YPOD,17,35,-38.31367207,141.46619167,-38.32432237,141.46677486,,
YPOK,18,36,-36.71397865,146.89135555,-36.72168112,146.88917719,,
YPOP,06,24,-29.77903105,122.26206632,-29.77254191,122.27647572,,
YPPD,14,32,-20.37410042,118.62161972,-20.39072753,118.63782097,,
YPPD,18,36,-20.37028198,118.62931948,-20.37928764,118.6289177,,
YPPF,03L,21R,-34.80376006,138.63063363,-34.79305449,138.63760118,,
YPPF,03R,21L,-34.8021489,138.63432592,-34.79199441,138.64093658,,
YPPF,08L,26R,-34.79353602,138.62474868,-34.79274684,138.63519383,,
YPPF,08R,26L,-34.79556929,138.62330749,-34.79475335,138.63410937,,
YPPH,03,21,-31.95871899,115.95969664,-31.92859208,115.96847045,,
YPPH,06,24,-31.94096836,115.95922585,-31.93089368,115.9787987,,
YPSH,5,23,-35.75809425,137.95890174,-35.75247987,137.96999064,,
YPTB,17,35,-32.99690381,138.84888298,-33.01152562,138.848603,,
YPTJ,14,32,-24.61296648,126.32301864,-24.62400603,126.33052732,,
YPTN,14,32,-14.512195,132.368844,-14.530875,132.385566,,
YPUA,18,36,-14.33349298,129.86460224,-14.34583331,129.8636177,,
YPUG,08,26,-16.72149219,137.41632533,-16.722529,137.432132,,
YPUN,13,31,-22.05193807,123.14766907,-22.0610778,123.15612013,,
YPVD,1,19,-26.68023702,142.58056228,-26.6769762,142.58135713,,
YPVD,11,29,-26.67626395,142.57799838,-26.6795313,142.58750223,,
YPVD,3,21,-26.67900071,142.57641339,-26.67630646,142.5781682,,
YPWH,02,20,-27.73729593,151.62997547,-27.7301865,151.6346785,,
YPWR,12,30,-31.13675756,136.81503457,-31.14511885,136.82895983,,
YPWR,18,36,-31.1350723,136.81387121,-31.156375,136.81134,,
YPXM,18,36,-10.44076868,105.69025768,-10.45969221,105.69179915,,
YPYD,18,36,-36.055911,144.126789,-36.06755684,144.12675376,,
YPYF,17,35,-29.25660681,117.67548692,-29.26788131,117.67572152,,
YQDG,05,23,-32.00895809,117.41107619,-32.00159376,117.42293318,,
YQDI,06,24,-31.50150636,150.5132135,-31.49737069,150.52380282,,
YQDI,14,32,-31.49086109,150.51440648,-31.50303244,150.52650779,,
YQLP,09,27,-26.60885068,144.25000354,-26.60984221,144.2649794,,
YQLP,18,36,-26.60154393,144.25587628,-26.61092314,144.25316728,,
YQNS,09,27,-42.0744162,145.52266354,-42.07706502,145.53734703,,
YQRN,18,36,-32.32009347,138.10503969,-32.33006736,138.10608685,,
YQUE,01,19,-30.32764418,143.16462017,-30.3194859,143.16572821,,
YQUE,09,27,-30.32251161,143.15868291,-30.32376222,143.1686079,,
YRAM,06,24,-26.13570878,143.01828433,-26.13201265,143.02706553,,
YRAM,15,33,-26.12963739,143.0240181,-26.13635336,143.02798678,,
YRAT,01,19,-28.72195558,113.78395757,-28.7170902,113.78416003,,
YRAV,11,29,-33.52931977,119.94284227,-33.53304136,119.95358578,,
YRAW,09,27,-31.01292793,125.31983535,-31.01299318,125.33487732,,
YRBB,16,34,-25.84773459,153.06794127,-25.85600203,153.07060808,,
YRBE,02,20,-37.17676348,139.80396469,-37.17278113,139.80720915,,
YRBE,14,32,-37.17257803,139.80318641,-37.17752485,139.80711879,,
YRBM,11,29,-17.18832803,137.76229503,-17.19238068,137.77104306,,
YRBN,06,24,-34.64592893,150.63997109,-34.64381543,150.64484616,,
YRBR,13,31,-16.71295004,136.94037713,-16.72146196,136.94856397,,
YRBT,12,30,-20.18640402,130.00655091,-20.19406762,130.01857126,,
YRDM,08,26,-21.97804825,119.00964952,-21.97592648,119.02385481,,
YRDS,16,34,-20.57434285,143.30022736,-20.58100269,143.30201533,,
YRDS,9,27,-20.57703842,143.29380466,-20.57734895,143.3010252,,
YRDY,1,19,-27.12832459,118.27851442,-27.11813937,118.28066771,,
YRDY,10L,28R,-27.12182872,118.27874022,-27.12284595,118.28493206,,
YRDY,10R,28L,-27.12460886,118.27489211,-27.12761686,118.29191423,,
YRED,07,25,-27.20647007,153.06447886,-27.20469543,153.07285459,,
YREN,07,25,-34.20037161,140.65951966,-34.19609634,140.67761761,,
YREN,12,30,-34.19416216,140.67217815,-34.20112344,140.68235551,,
YREN,18,36,-34.196334,140.67866417,-34.20551221,140.67766595,,
YRHL,6,24,-21.97163893,116.05778863,-21.96759293,116.06667073,,
YRID,01,19,-37.4819751,144.71794937,-37.4753887,144.72114528,,
YRID,02,20,-37.48094052,144.71939058,-37.47454642,144.72423787,,
YRID,06,24,-37.48105479,144.71952483,-37.47981898,144.72460274,,
YRID,16,34,-37.47685793,144.72266017,-37.48034167,144.72395066,,
YRKE,01,19,-37.92143673,143.73008959,-37.9165776,143.7308699,,
YRKS,16,34,-19.86541051,138.10364935,-19.87529356,138.10572441,,
YRLE,10,28,-22.88205,117.4397047,-22.88392276,117.44859081,,
YRLH,12,30,-19.02769084,138.73377286,-19.03272935,138.74089323,,
YRLL,14,32,-24.45547087,148.62399217,-24.46442201,148.62972931,,
YRLO,01,19,-35.03994412,139.18560665,-35.03098101,139.18938489,,
YRLO,12,30,-35.03490441,139.18358901,-35.0397224,139.19140634,,
YRMD,09,27,-20.70014667,143.1065037,-20.7022221,143.1209522,,
YRNG,09,27,-12.35680615,134.88586482,-12.35732939,134.89853941,,
YRNW,1,19,-23.82437083,134.97107909,-23.81630895,134.97107909,,
YRNW,6,24,-23.8286177,134.95940489,-23.82403367,134.97198789,,
YROB,16,34,-18.84361826,143.70945856,-18.85477483,143.71301661,,
YROB,6,24,-18.84750797,143.7058977,-18.845312,143.710417,,
YROE,01,19,-20.77163097,117.15486241,-20.75544383,117.15557285,,
YROE,08,26,-20.75819751,117.15565546,-20.75797181,117.16934705,,
YROI,01,19,-34.64680168,142.77041136,-34.63782586,142.77645886,,
YROI,12,30,-34.64239384,142.7723832,-34.64970996,142.78163411,,
YROK,14,32,-35.92265829,136.71742807,-35.93007504,136.72351333,,
YROM,09,27,-26.54410164,148.76634995,-26.54555253,148.77422662,,
YROM,18,36,-26.53765707,148.77710692,-26.55095028,148.77406865,,
YROT,11,29,-29.29203148,116.88561615,-29.29594114,116.89589183,,
YROV,11,29,-23.59592431,134.51305402,-23.60013132,134.52609063,,
YRRB,13,31,-14.73094085,134.5211624,-14.73906679,134.5302217,,
YRRG,10,28,-23.0997949,119.34996515,-23.10360406,119.36804675,,
YRRR,10,28,-12.33916762,135.99150009,-12.3419037,136.00287717,,
YRSB,11,29,-25.82334515,139.62202274,-25.82809911,139.63284902,,
YRSB,14,32,-25.82320065,139.62512682,-25.83336969,139.63418764,,
YRSK,11,29,-18.783937,128.620864,-18.788369,128.631025,,
YRSV,1,19,-27.15061373,145.90919535,-27.13963093,145.91231503,,
YRSV,13,31,-27.14859361,145.90971626,-27.15284068,145.91466535,,
YRSV,7,25,-27.14863617,145.90992268,-27.14724137,145.91496076,,
YRSY,03,21,-37.39682715,144.73290734,-37.3919135,144.73820086,,
YRSY,16,34,-37.38966976,144.73671296,-37.39593459,144.73923267,,
YRTI,09,27,-32.0062573,115.53284684,-32.00632617,115.54653349,,
YRTP,12,30,-15.64217351,141.84038971,-15.64823009,141.84896137,,
YRUD,15,33,-22.55149442,122.1448493,-22.56387607,122.15089001,,
YRUD,17,35,-22.55729812,122.14973943,-22.56382473,122.15095521,,
YRUD,7,25,-22.56007473,122.1404464,-22.55720874,122.14985646,,
YRVE,8,26,-17.90175257,130.2059023,-17.89970298,130.22115148,,
YRWA,01,19,-31.03093125,125.19453531,-31.02159432,125.19709491,,
YRWA,11,29,-31.03069898,125.19450131,-31.03488361,125.20423245,,
YRXB,01,19,-30.71086586,136.70968757,-30.70525531,136.71195235,,
YRXB,09,27,-30.70784413,136.70569277,-30.70919776,136.71769568,,
YRYH,13,31,-22.62179321,119.95574143,-22.62910692,119.96237421,,
YRYK,03,21,-31.65711915,138.60592598,-31.64916709,138.61324122,,
YSAH,8,26,-22.79534766,119.61801946,-22.79401535,119.63249827,,
YSAN,09,27,-27.98028706,119.29685572,-27.98055995,119.30873558,,
YSAN,18,36,-27.96943918,119.29712306,-27.98042803,119.29699695,,
YSAR,16,34,-27.04067909,135.24329753,-27.0502519,135.24452213,,
YSBK,11C,29C,-33.91932012,150.98313569,-33.92644188,150.99585816,,
YSBK,11L,29R,-33.92011482,150.98663127,-33.925684,150.9965564,,
YSBK,11R,29L,-33.92161667,150.98516015,-33.92683134,150.99450222,,
YSBO,17,35,-21.57395711,139.70391413,-21.58431423,139.70586199,,
YSCA,08,26,-33.20797038,141.16594493,-33.20676802,141.18062897,,
YSCA,17,35,-33.20131202,141.16566609,-33.20956691,141.16705089,,
YSCB,12,30,-35.30067044,149.18514874,-35.31036649,149.19930831,,
YSCN,06,24,-34.04061756,150.68059552,-34.03498685,150.69495421,,
YSCN,10,28,-34.04140417,150.68141641,-34.04392357,150.68932272,,
YSCO,11,29,-32.034837,150.82592567,-32.04145843,150.83853349,,
YSCR,09,27,-31.24078102,119.35266062,-31.24078062,119.36649673,,
YSCR,14,32,-31.23270786,119.35120647,-31.24210623,119.36095968,,
YSDL,12,30,-12.71329815,142.36222961,-12.72005014,142.37070747,,
YSDU,05,23,-32.22279308,148.56883712,-32.21367078,148.5834569,,
YSDU,11,29,-32.21435455,148.57343105,-32.21901235,148.58335344,,
YSDW,11,29,-37.73270457,141.13121384,-37.73402113,141.13441014,,
YSDW,2,20,-37.73585427,141.130923,-37.73253996,141.13271224,,
YSDW,6,24,-37.73416155,141.13077132,-37.73273361,141.13448991,,
YSEA,02,20,-34.56317134,139.35346627,-34.55822605,139.35585353,,
YSEA,12,30,-34.5595139,139.34948445,-34.56330409,139.35670882,,
YSEN,05,23,-32.39774885,115.86790011,-32.39204487,115.87470983,,
YSEN,09,27,-32.39765207,115.86875599,-32.3975013,115.87514843,,
YSFG,05,23,-34.34693105,139.30401118,-34.34067796,139.31598169,,
YSFG,13,31,-34.34064697,139.30371665,-34.3469369,139.31608693,,
YSFG,15,33,-34.34063055,139.30373433,-34.34685889,139.30660066,,
YSFI,09,27,-19.77128101,121.08441552,-19.77268983,121.09648637,,
YSFY,10,28,-42.98175574,147.20549284,-42.98295445,147.21326162,,
YSGD,13,31,-14.7904101,142.42635468,-14.7979621,142.43361077,,
